code_prelevement;code_commune;code_reseau;date_prelevement;bact;pc
97200109265;97218;;2024-12-17T10:00:00Z;C;C
97200108458;97213;;2024-12-17T10:00:00Z;C;C
97200108457;97212;;2024-12-17T09:00:00Z;C;C
97200108452;97209;;2024-12-16T13:15:00Z;C;C
97200109310;97222;;2024-12-16T12:50:00Z;C;C
97200108425;97219;;2024-12-16T12:35:00Z;C;C
97200109339;97224;;2024-12-16T12:10:00Z;C;C
97200109322;97225;;2024-12-16T12:10:00Z;C;N
97200109231;97214;;2024-12-16T11:40:00Z;C;C
97200108869;97225;;2024-12-16T11:30:00Z;C;C
97200108419;97225;;2024-12-16T11:15:00Z;C;C
97200109264;97203;;2024-12-16T09:40:00Z;C;C
97200108496;97228;;2024-12-16T08:30:00Z;C;C
97200108449;97232;;2024-12-12T12:40:00Z;C;C
97200108448;97232;;2024-12-12T12:15:00Z;C;C
97200108502;97209;;2024-12-12T11:10:00Z;C;C
97200108450;97213;;2024-12-12T09:30:00Z;C;C
97200108447;97224;;2024-12-11T12:20:00Z;C;C
97200108446;97232;;2024-12-11T12:00:00Z;C;C
97200108512;97214;;2024-12-11T11:45:00Z;C;C
97200108445;97217;;2024-12-11T11:00:00Z;C;C
97200109274;97214;;2024-12-11T10:50:00Z;C;C
97200108444;97217;;2024-12-11T10:00:00Z;C;C
97200108566;97228;;2024-12-11T09:35:00Z;C;C
97200108506;97231;;2024-12-11T09:30:00Z;C;C
97200108503;97209;;2024-12-10T13:40:00Z;C;C
97200108507;97222;;2024-12-10T11:00:00Z;C;C
97200108514;97212;;2024-12-10T10:59:00Z;;N
97200108501;97209;;2024-12-10T10:45:00Z;C;C
97200108509;97212;;2024-12-10T10:40:00Z;C;C
97200108387;97209;;2024-12-10T10:10:00Z;C;C
97200108388;97209;;2024-12-10T09:50:00Z;C;C
97200108513;97224;;2024-12-10T09:15:00Z;C;C
97200108508;97224;;2024-12-10T08:45:00Z;C;C
97200108530;97215;;2024-12-09T13:15:00Z;C;C
97200108391;97203;;2024-12-09T10:55:00Z;C;C
97200108394;97234;;2024-12-05T11:50:00Z;C;C
97200108396;97223;;2024-12-05T11:05:00Z;C;C
97200108395;97233;;2024-12-05T11:05:00Z;C;C
97200108393;97233;;2024-12-05T10:50:00Z;C;C
97200108392;97204;;2024-12-05T10:00:00Z;C;C
97200108462;97207;;2024-12-05T09:30:00Z;C;C
97200108456;97226;;2024-12-04T11:35:00Z;C;C
97200108455;97226;;2024-12-04T10:45:00Z;C;C
97200108510;97222;;2024-12-04T10:00:00Z;C;C
97200108461;97222;;2024-12-04T08:30:00Z;C;C
97200108420;97209;;2024-12-03T09:40:00Z;C;C
97200108366;97214;;2024-12-02T12:30:00Z;C;C
97200108362;97214;;2024-12-02T12:20:00Z;C;C
97200108460;97211;;2024-12-02T11:00:00Z;C;C
97200108454;97228;;2024-12-02T11:00:00Z;C;C
97200108443;97212;;2024-12-02T10:15:00Z;;C
97200108453;97212;;2024-12-02T09:45:00Z;C;C
97200109229;97218;;2024-11-27T12:15:00Z;C;C
97200108549;97226;;2024-11-27T12:13:00Z;C;C
97200108541;97209;;2024-11-27T11:35:00Z;C;C
97200108361;97201;;2024-11-27T11:30:00Z;C;C
97200108539;97222;;2024-11-27T11:15:00Z;C;C
97200108547;97209;;2024-11-27T11:10:00Z;C;C
97200108363;97201;;2024-11-27T11:00:00Z;C;C
97200108548;97226;;2024-11-27T10:55:00Z;C;C
97200108546;97209;;2024-11-27T10:50:00Z;C;C
97200108364;97201;;2024-11-27T10:30:00Z;C;C
97200108545;97212;;2024-11-27T10:30:00Z;;C
97200108544;97212;;2024-11-27T10:00:00Z;C;C
97200108540;97209;;2024-11-27T09:45:00Z;C;C
97200108343;97203;;2024-11-27T09:30:00Z;C;C
97200108543;97222;;2024-11-27T09:30:00Z;;C
97200108665;97214;;2024-11-26T11:35:00Z;C;C
97200108666;97221;;2024-11-26T11:15:00Z;C;C
97200108367;97214;;2024-11-26T10:50:00Z;C;C
97200108891;97214;;2024-11-26T10:10:00Z;N;C
97200108567;97228;;2024-11-26T10:00:00Z;C;C
97200108542;97221;;2024-11-26T09:45:00Z;C;C
97200108664;97217;;2024-11-25T12:45:00Z;C;C
97200108568;97217;;2024-11-25T12:30:00Z;C;C
97200108357;97209;;2024-11-25T11:15:00Z;C;C
97200108356;97209;;2024-11-25T11:00:00Z;C;C
97200108667;97209;;2024-11-25T10:15:00Z;C;C
97200108669;97209;;2024-11-25T09:55:00Z;C;C
97200108656;97209;;2024-11-25T09:40:00Z;C;C
97200108365;97224;;2024-11-20T12:10:00Z;C;C
97200108662;97224;;2024-11-20T11:35:00Z;C;C
97200108663;97224;;2024-11-20T10:40:00Z;C;C
97200108569;97228;;2024-11-19T12:15:00Z;C;C
97200108660;97228;;2024-11-19T11:35:00Z;C;C
97200108703;97212;;2024-11-19T11:10:00Z;;C
97200108661;97206;;2024-11-19T10:50:00Z;C;C
97200108657;97212;;2024-11-19T10:30:00Z;C;C
97200108570;97212;;2024-11-19T10:15:00Z;C;C
97200108518;97213;;2024-11-18T12:30:00Z;C;C
97200108516;97215;;2024-11-18T10:50:00Z;C;C
97200109232;97214;;2024-11-18T10:15:00Z;C;C
97200108348;97225;;2024-11-18T10:00:00Z;C;C
97200108517;97213;;2024-11-18T09:40:00Z;C;C
97200108347;97218;;2024-11-18T09:30:00Z;C;C
97200108659;97213;;2024-11-18T09:15:00Z;C;C
97200108346;97209;;2024-11-18T08:55:00Z;C;C
97200108658;97213;;2024-11-18T08:45:00Z;C;C
97200108352;97209;;2024-11-18T08:40:00Z;C;C
97200108889;97210;;2024-11-14T12:18:00Z;C;C
97200108888;97207;;2024-11-14T11:10:00Z;C;C
97200108350;97234;;2024-11-14T10:45:00Z;C;C
97200108345;97234;;2024-11-14T10:25:00Z;C;N
97200108885;97231;;2024-11-14T09:55:00Z;C;C
97200108351;97229;;2024-11-14T09:35:00Z;C;C
97200108887;97228;;2024-11-13T12:15:00Z;C;C
97200108344;97224;;2024-11-13T12:00:00Z;C;C
97200108886;97230;;2024-11-13T11:15:00Z;C;C
97200108749;97212;;2024-11-13T09:25:00Z;;C
97200108571;97212;;2024-11-13T08:45:00Z;C;C
97200108308;97211;;2024-11-12T12:15:00Z;C;C
97200108349;97233;;2024-11-12T11:40:00Z;C;C
97200108353;97233;;2024-11-12T11:00:00Z;C;C
97200108355;97233;;2024-11-12T10:48:00Z;C;C
97200108342;97214;;2024-11-12T10:45:00Z;C;C
97200109234;97219;;2024-11-12T10:15:00Z;C;C
97200108354;97208;;2024-11-12T09:20:00Z;C;C
97200108306;97203;;2024-11-06T12:30:00Z;C;C
97200108538;97209;;2024-11-06T12:24:00Z;C;C
97200108890;97209;;2024-11-06T12:05:00Z;C;C
97200108670;97212;;2024-11-06T12:05:00Z;C;C
97200108575;97212;;2024-11-06T11:25:00Z;C;C
97200108868;97222;;2024-11-06T09:40:00Z;;C
97200108914;97213;;2024-11-05T13:30:00Z;C;C
97200108402;97234;;2024-11-05T13:00:00Z;C;C
97200108341;97234;;2024-11-05T12:30:00Z;C;C
97200109307;97212;;2024-11-04T11:40:00Z;C;C
97200108401;97209;;2024-11-04T11:30:00Z;C;C
97200108408;97212;;2024-11-04T11:10:00Z;C;C
97200108918;97209;;2024-11-04T08:30:00Z;C;C
97200108246;97234;;2024-10-30T12:40:00Z;C;C
97200109228;97228;;2024-10-30T12:05:00Z;C;C
97200108572;97228;;2024-10-30T11:10:00Z;C;C
97200108913;97222;;2024-10-30T10:05:00Z;C;C
97200108247;97229;;2024-10-30T09:45:00Z;C;C
97200108921;97213;;2024-10-29T13:45:00Z;C;C
97200108922;97213;;2024-10-29T13:10:00Z;C;C
97200108515;97213;;2024-10-29T10:30:00Z;C;C
97200108919;97217;;2024-10-29T10:05:00Z;C;C
97200108249;97205;;2024-10-29T09:46:00Z;C;C
97200108920;97232;;2024-10-29T08:45:00Z;C;C
97200108574;97222;;2024-10-28T14:05:00Z;;C
97200108915;97212;;2024-10-28T13:40:00Z;C;C
97200108573;97212;;2024-10-28T13:10:00Z;;C
97200109280;97224;;2024-10-28T12:20:00Z;C;C
97200108916;97224;;2024-10-28T11:15:00Z;C;C
97200109227;97209;;2024-10-28T10:20:00Z;C;C
97200108917;97209;;2024-10-28T10:08:00Z;C;C
97200108304;97222;;2024-10-24T12:40:00Z;C;C
97200108298;97210;;2024-10-24T12:00:00Z;C;C
97200109282;97224;;2024-10-24T11:30:00Z;C;C
97200108299;97232;;2024-10-24T11:30:00Z;C;C
97200108301;97206;;2024-10-23T12:55:00Z;C;C
97200108300;97227;;2024-10-23T12:15:00Z;C;C
97200108237;97201;;2024-10-23T11:49:00Z;C;C
97200108303;97220;;2024-10-23T11:40:00Z;C;C
97200108302;97227;;2024-10-23T11:15:00Z;C;C
97200108297;97226;;2024-10-23T09:35:00Z;C;C
97200108296;97228;;2024-10-22T13:00:00Z;C;C
97200108295;97230;;2024-10-22T12:10:00Z;C;C
97200108293;97228;;2024-10-22T11:28:00Z;C;C
97200108292;97228;;2024-10-22T11:00:00Z;C;C
97200108239;97225;;2024-10-22T10:50:00Z;C;C
97200108240;97225;;2024-10-22T10:30:00Z;C;C
97200109336;97212;;2024-10-22T10:08:00Z;C;C
97200108294;97222;;2024-10-22T09:40:00Z;C;C
97200108233;97225;;2024-10-22T09:30:00Z;C;C
97200108234;97208;;2024-10-22T08:45:00Z;C;C
97200108225;97211;;2024-10-21T11:15:00Z;C;C
97200108226;97234;;2024-10-21T10:05:00Z;C;C
97200108241;97214;;2024-10-21T09:39:00Z;C;C
97200108242;97201;;2024-10-21T08:55:00Z;N;C
97200108290;97231;;2024-10-17T12:45:00Z;C;C
97200108287;97221;;2024-10-17T12:20:00Z;C;C
97200108291;97209;;2024-10-17T12:05:00Z;C;C
97200108289;97221;;2024-10-17T11:40:00Z;C;C
97200108288;97220;;2024-10-17T10:45:00Z;C;C
97200108224;97201;;2024-10-17T10:12:00Z;C;C
97200108227;97201;;2024-10-17T10:01:00Z;N;C
97200108412;97232;;2024-10-17T10:00:00Z;C;C
97200108285;97222;;2024-10-16T13:10:00Z;C;C
97200108284;97228;;2024-10-16T12:20:00Z;C;C
97200108405;97203;;2024-10-16T11:45:00Z;C;C
97200108307;97212;;2024-10-16T11:30:00Z;;C
97200109233;97215;;2024-10-16T11:00:00Z;C;C
97200108286;97212;;2024-10-16T10:35:00Z;C;C
97200108221;97224;;2024-10-15T10:15:00Z;C;C
97200108403;97213;;2024-10-15T10:10:00Z;C;C
97200108220;97224;;2024-10-15T08:58:00Z;C;C
97200108279;97224;;2024-10-15T08:24:00Z;C;C
97200108415;97210;;2024-10-14T12:30:00Z;C;C
97200109313;97213;;2024-10-14T12:10:00Z;C;C
97200108407;97209;;2024-10-14T11:35:00Z;C;C
97200108413;97213;;2024-10-14T11:25:00Z;C;C
97200108414;97213;;2024-10-14T11:05:00Z;C;C
97200108418;97209;;2024-10-14T10:55:00Z;C;C
97200108406;97209;;2024-10-14T10:30:00Z;C;C
97200108416;97213;;2024-10-14T09:30:00Z;C;C
97200108417;97209;;2024-10-14T09:25:00Z;C;C
97200108410;97226;;2024-10-09T12:20:00Z;C;C
97200108409;97226;;2024-10-09T10:45:00Z;C;C
97200108411;97217;;2024-10-09T10:00:00Z;C;C
97200108277;97222;;2024-10-08T12:10:00Z;C;C
97200108238;97209;;2024-10-08T10:55:00Z;C;C
97200108282;97209;;2024-10-08T10:15:00Z;C;C
97200108280;97209;;2024-10-08T10:04:00Z;C;C
97200108278;97209;;2024-10-08T09:35:00Z;C;C
97200109306;97209;;2024-10-08T09:28:00Z;C;C
97200108281;97209;;2024-10-08T09:00:00Z;C;C
97200108251;97214;;2024-10-07T11:30:00Z;C;C
97200108276;97228;;2024-10-07T10:02:00Z;C;C
97200108275;97212;;2024-10-07T10:00:00Z;;C
97200108273;97212;;2024-10-07T09:20:00Z;C;C
97200109273;97218;;2024-10-03T12:40:00Z;C;C
97200108177;97218;;2024-10-03T12:00:00Z;C;C
97200108173;97233;;2024-10-03T11:40:00Z;C;C
97200108272;97231;;2024-10-03T11:35:00Z;C;C
97200108175;97209;;2024-10-03T11:00:00Z;C;C
97200108176;97209;;2024-10-03T10:40:00Z;C;C
97200108222;97208;;2024-10-03T10:30:00Z;C;C
97200108270;97202;;2024-10-03T10:30:00Z;C;C
97200108271;97202;;2024-10-03T10:00:00Z;C;C
97200108269;97223;;2024-10-03T08:45:00Z;C;C
97200108264;97222;;2024-10-02T11:35:00Z;C;C
97200108257;97212;;2024-10-02T11:05:00Z;C;C
97200108258;97212;;2024-10-02T10:35:00Z;;C
97200108265;97222;;2024-10-02T10:10:00Z;C;C
97200108216;97224;;2024-10-02T09:40:00Z;C;C
97200108259;97228;;2024-10-02T09:15:00Z;C;C
97200108172;97201;;2024-10-01T11:57:00Z;C;C
97200108261;97224;;2024-10-01T10:20:00Z;C;C
97200108262;97203;;2024-10-01T10:00:00Z;C;C
97200108260;97224;;2024-10-01T10:00:00Z;C;C
97200108217;97224;;2024-10-01T09:35:00Z;C;C
97200108255;97210;;2024-08-29T11:50:00Z;C;C
97200108256;97231;;2024-08-29T10:35:00Z;C;C
97200108254;97207;;2024-08-28T09:55:00Z;C;C
97200108252;97212;;2024-08-27T12:30:00Z;C;C
97200108266;97212;;2024-08-27T11:50:00Z;;C
97200108283;97228;;2024-08-27T11:40:00Z;C;C
97200108253;97222;;2024-08-27T09:50:00Z;C;C
97200108171;97224;;2024-08-27T09:45:00Z;C;C
97200109269;97214;;2024-08-26T10:45:00Z;C;C
97200108130;97230;;2024-08-26T09:40:00Z;C;C
97200108126;97222;;2024-08-22T11:35:00Z;C;C
97200108127;97222;;2024-08-22T11:05:00Z;C;C
97200108128;97213;;2024-08-22T10:40:00Z;C;C
97200108129;97213;;2024-08-22T09:20:00Z;C;C
97200108062;97209;;2024-08-21T12:45:00Z;C;C
97200108071;97209;;2024-08-21T12:30:00Z;C;C
97200108170;97209;;2024-08-21T11:10:00Z;C;C
97200108132;97209;;2024-08-21T10:10:00Z;C;C
97200108131;97209;;2024-08-21T09:50:00Z;C;C
97200108065;97234;;2024-08-20T11:30:00Z;C;C
97200108064;97234;;2024-08-20T00:00:00Z;C;C
97200107991;97209;;2024-08-19T13:37:00Z;C;C
97200108085;97225;;2024-08-19T12:40:00Z;C;C
97200108084;97218;;2024-08-19T12:05:00Z;C;C
97200108081;97212;;2024-08-19T11:47:00Z;C;C
97200108082;97218;;2024-08-19T11:20:00Z;C;C
97200108437;97212;;2024-08-19T11:00:00Z;C;C
97200108083;97218;;2024-08-19T10:50:00Z;C;C
97200108079;97203;;2024-08-19T10:25:00Z;C;C
97200108080;97203;;2024-08-19T09:45:00Z;C;C
97200109320;97214;;2024-08-19T08:50:00Z;C;C
97200107981;97201;;2024-08-14T11:02:00Z;C;C
97200108089;97214;;2024-08-14T09:19:00Z;C;C
97200108090;97214;;2024-08-14T08:24:00Z;C;C
97200108086;97214;;2024-08-13T12:15:00Z;C;C
97200108060;97212;;2024-08-13T11:45:00Z;C;C
97200108092;97229;;2024-08-13T11:10:00Z;C;C
97200108088;97224;;2024-08-13T10:10:00Z;C;C
97200108087;97224;;2024-08-13T09:40:00Z;C;C
97200108061;97228;;2024-08-13T09:40:00Z;C;C
97200107960;97229;;2024-08-13T08:30:00Z;C;C
97200108091;97209;;2024-08-13T08:22:00Z;N;C
97200108059;97222;;2024-08-12T12:15:00Z;C;C
97200107953;97209;;2024-08-12T11:10:00Z;C;C
97200108058;97213;;2024-08-12T11:10:00Z;C;C
97200108078;97213;;2024-08-12T09:40:00Z;C;C
97200108053;97220;;2024-08-08T11:00:00Z;C;C
97200108057;97226;;2024-08-08T10:33:00Z;C;C
97200108054;97232;;2024-08-08T09:45:00Z;C;C
97200108056;97217;;2024-08-08T08:38:00Z;C;C
97200108055;97210;;2024-08-08T08:15:00Z;C;C
97200108169;97222;;2024-08-07T09:55:00Z;C;C
97200108052;97222;;2024-08-07T09:05:00Z;;C
97200107955;97233;;2024-08-06T12:18:00Z;C;C
97200107924;97233;;2024-08-06T11:49:00Z;C;C
97200108051;97228;;2024-08-06T11:40:00Z;C;C
97200108166;97225;;2024-08-06T10:50:00Z;C;C
97200107980;97212;;2024-08-06T10:15:00Z;;C
97200108167;97225;;2024-08-06T10:08:00Z;C;C
97200107985;97212;;2024-08-06T09:45:00Z;;C
97200107956;97208;;2024-08-06T09:16:00Z;C;C
97200107957;97211;;2024-08-05T12:05:00Z;C;C
97200107977;97230;;2024-08-05T11:00:00Z;C;C
97200107922;97209;;2024-08-05T10:45:00Z;C;C
97200107904;97209;;2024-08-05T10:30:00Z;C;C
97200107979;97228;;2024-08-05T10:00:00Z;C;C
97200108073;97209;;2024-08-05T09:30:00Z;C;C
97200107978;97228;;2024-08-05T09:00:00Z;C;C
97200108074;97224;;2024-08-01T11:25:00Z;C;C
97200107949;97212;;2024-08-01T11:05:00Z;;C
97200107948;97212;;2024-08-01T10:40:00Z;C;C
97200108162;97213;;2024-07-31T10:30:00Z;C;C
97200108050;97213;;2024-07-31T10:00:00Z;C;C
97200107975;97213;;2024-07-31T08:20:00Z;C;C
97200107884;97203;;2024-07-29T13:10:00Z;C;C
97200108094;97214;;2024-07-29T11:30:00Z;C;C
97200107883;97209;;2024-07-29T10:45:00Z;C;C
97200107974;97228;;2024-07-29T10:05:00Z;C;C
97200107983;97209;;2024-07-29T09:30:00Z;C;C
97200107971;97224;;2024-07-25T12:10:00Z;C;C
97200107872;97233;;2024-07-25T11:50:00Z;C;C
97200107954;97224;;2024-07-25T11:30:00Z;C;C
97200107973;97222;;2024-07-25T10:25:00Z;C;C
97200107972;97213;;2024-07-25T09:00:00Z;C;C
97200107946;97226;;2024-07-24T12:45:00Z;C;C
97200107952;97209;;2024-07-24T09:25:00Z;C;C
97200107989;97220;;2024-07-24T09:14:00Z;C;C
97200107990;97227;;2024-07-24T08:45:00Z;C;C
97200107938;97217;;2024-07-24T08:45:00Z;C;C
97200107937;97228;;2024-07-23T12:45:00Z;C;C
97200107852;97211;;2024-07-23T11:45:00Z;C;N
97200107944;97212;;2024-07-23T11:40:00Z;C;C
97200107945;97212;;2024-07-23T11:05:00Z;C;C
97200108048;97203;;2024-07-23T11:00:00Z;N;C
97200107939;97212;;2024-07-23T10:25:00Z;;C
97200107947;97201;;2024-07-23T10:05:00Z;C;C
97200107943;97212;;2024-07-23T09:55:00Z;C;C
97200108049;97201;;2024-07-23T09:30:00Z;C;C
97200107988;97209;;2024-07-22T12:50:00Z;C;C
97200108047;97202;;2024-07-22T12:30:00Z;C;C
97200107951;97229;;2024-07-22T12:15:00Z;C;C
97200107835;97209;;2024-07-22T12:00:00Z;C;C
97200107849;97209;;2024-07-22T11:40:00Z;C;C
97200107941;97218;;2024-07-22T11:10:00Z;C;C
97200107942;97219;;2024-07-22T10:25:00Z;C;C
97200107982;97229;;2024-07-22T10:15:00Z;C;C
97200107950;97229;;2024-07-22T09:45:00Z;C;C
97200108161;97232;;2024-07-18T12:35:00Z;C;C
97200107917;97228;;2024-07-16T13:10:00Z;C;C
97200107918;97214;;2024-07-16T12:25:00Z;C;C
97200108157;97211;;2024-07-16T11:20:00Z;N;C
97200107920;97212;;2024-07-16T11:10:00Z;;C
97200107921;97212;;2024-07-16T10:20:00Z;C;C
97200107919;97224;;2024-07-16T09:25:00Z;C;C
97200107923;97209;;2024-07-15T11:25:00Z;C;C
97200107916;97228;;2024-07-15T10:45:00Z;C;C
97200107915;97226;;2024-07-15T10:45:00Z;C;C
97200107928;97209;;2024-07-15T10:00:00Z;C;C
97200107927;97217;;2024-07-15T09:45:00Z;C;C
97200107913;97222;;2024-07-11T13:10:00Z;C;C
97200107926;97222;;2024-07-11T10:00:00Z;C;C
97200107914;97210;;2024-07-11T09:35:00Z;C;C
97200107837;97209;;2024-07-10T12:20:00Z;C;C
97200107847;97209;;2024-07-10T12:00:00Z;C;C
97200107940;97231;;2024-07-10T11:45:00Z;C;C
97200107912;97206;;2024-07-10T10:55:00Z;C;C
97200107909;97228;;2024-07-10T10:45:00Z;C;C
97200107911;97206;;2024-07-10T10:30:00Z;C;C
97200108077;97228;;2024-07-10T10:00:00Z;C;C
97200107910;97221;;2024-07-10T09:50:00Z;C;C
97200108076;97207;;2024-07-10T09:05:00Z;C;C
97200107903;97225;;2024-07-09T13:00:00Z;C;C
97200107907;97212;;2024-07-09T12:15:00Z;C;C
97200107908;97212;;2024-07-09T11:25:00Z;C;C
97200107896;97224;;2024-07-09T10:45:00Z;C;C
97200107966;97224;;2024-07-09T10:00:00Z;C;C
97200107894;97234;;2024-07-09T09:55:00Z;C;C
97200107889;97234;;2024-07-09T09:10:00Z;C;C
97200107929;97211;;2024-07-08T12:10:00Z;C;C
97200107931;97228;;2024-07-08T11:10:00Z;C;C
97200107905;97228;;2024-07-08T10:10:00Z;C;C
97200107906;97217;;2024-07-08T10:00:00Z;C;C
97200107870;97222;;2024-07-03T12:05:00Z;C;C
97200107871;97222;;2024-07-03T09:37:00Z;C;C
97200107969;97203;;2024-07-02T12:33:00Z;C;C
97200107888;97201;;2024-07-02T12:15:00Z;C;C
97200107970;97214;;2024-07-02T10:49:00Z;C;C
97200107873;97229;;2024-07-02T10:40:00Z;C;C
97200107816;97229;;2024-07-02T10:00:00Z;C;C
97200107810;97228;;2024-07-02T09:15:00Z;C;C
97200107811;97209;;2024-07-01T13:20:00Z;C;C
97200107897;97209;;2024-07-01T13:15:00Z;C;C
97200107901;97209;;2024-07-01T12:30:00Z;C;C
97200107902;97213;;2024-07-01T11:55:00Z;C;C
97200107899;97218;;2024-07-01T11:45:00Z;C;C
97200107895;97222;;2024-07-01T11:35:00Z;C;C
97200107886;97209;;2024-07-01T11:25:00Z;C;C
97200107869;97213;;2024-07-01T11:10:00Z;C;C
97200107879;97213;;2024-07-01T11:10:00Z;C;C
97200107808;97212;;2024-07-01T11:00:00Z;C;C
97200107876;97209;;2024-07-01T10:45:00Z;C;C
97200107875;97218;;2024-07-01T10:40:00Z;C;C
97200107867;97212;;2024-07-01T10:20:00Z;;C
97200107887;97209;;2024-07-01T10:15:00Z;C;C
97200107877;97224;;2024-07-01T10:10:00Z;C;C
97200107878;97228;;2024-07-01T09:40:00Z;C;C
97200107868;97213;;2024-07-01T09:15:00Z;C;C
97200107814;97209;;2024-06-27T12:50:00Z;C;C
97200107818;97220;;2024-06-27T12:35:00Z;C;C
97200107812;97209;;2024-06-26T12:25:00Z;C;C
97200107807;97210;;2024-06-26T11:40:00Z;C;C
97200107806;97213;;2024-06-26T10:00:00Z;C;C
97200107815;97212;;2024-06-25T11:40:00Z;C;C
97200107854;97212;;2024-06-25T11:00:00Z;;C
97200108160;97224;;2024-06-25T09:30:00Z;C;C
97200107846;97222;;2024-06-24T12:30:00Z;C;C
97200107802;97209;;2024-06-24T12:30:00Z;C;C
97200107805;97209;;2024-06-24T12:10:00Z;C;C
97200107809;97228;;2024-06-24T11:50:00Z;C;C
97200107935;97211;;2024-06-24T11:30:00Z;C;C
97200107836;97212;;2024-06-24T11:25:00Z;C;C
97200107936;97214;;2024-06-24T11:05:00Z;C;C
97200107813;97224;;2024-06-24T10:50:00Z;C;C
97200107863;97214;;2024-06-24T10:15:00Z;C;C
97200107831;97228;;2024-06-24T09:20:00Z;C;C
97200107795;97213;;2024-06-19T10:20:00Z;C;C
97200107800;97229;;2024-06-19T09:55:00Z;C;C
97200107799;97209;;2024-06-19T08:50:00Z;C;C
97200107796;97228;;2024-06-19T08:45:00Z;C;C
97200107794;97230;;2024-06-18T11:45:00Z;C;C
97200107739;97226;;2024-06-18T11:00:00Z;C;C
97200107169;97209;;2024-06-18T10:40:00Z;C;C
97200107740;97222;;2024-06-18T10:18:00Z;C;C
97200107793;97204;;2024-06-18T10:15:00Z;C;C
97200107738;97217;;2024-06-18T10:00:00Z;C;C
97200107968;97201;;2024-06-17T13:20:00Z;C;C
97200107790;97201;;2024-06-17T12:50:00Z;C;C
97200107792;97234;;2024-06-17T12:20:00Z;C;C
97200107789;97211;;2024-06-17T11:35:00Z;C;C
97200107791;97233;;2024-06-17T11:28:00Z;C;C
97200107803;97209;;2024-06-17T11:25:00Z;N;C
97200107861;97212;;2024-06-17T11:15:00Z;;C
97200107865;97209;;2024-06-17T10:20:00Z;C;C
97200107788;97214;;2024-06-17T10:10:00Z;C;C
97200107862;97212;;2024-06-17T09:40:00Z;C;C
97200107804;97218;;2024-06-17T09:14:00Z;C;C
97200107859;97202;;2024-06-13T10:40:00Z;C;C
97200107860;97213;;2024-06-13T09:15:00Z;C;C
97200107755;97208;;2024-06-11T12:35:00Z;C;C
97200107756;97214;;2024-06-11T11:20:00Z;C;C
97200107528;97228;;2024-06-11T09:50:00Z;C;C
97200107752;97203;;2024-06-10T12:35:00Z;C;C
97200107753;97215;;2024-06-10T11:45:00Z;C;C
97200106905;97209;;2024-06-10T11:15:00Z;C;C
97200106902;97209;;2024-06-10T10:50:00Z;C;C
97200107548;97212;;2024-06-10T10:35:00Z;;C
97200107166;97217;;2024-06-10T10:06:00Z;C;C
97200107537;97212;;2024-06-10T10:05:00Z;C;C
97200107754;97224;;2024-06-10T09:05:00Z;C;C
97200107758;97209;;2024-06-06T10:05:00Z;C;C
97200107760;97209;;2024-06-06T09:45:00Z;C;C
97200107759;97209;;2024-06-06T09:30:00Z;C;C
97200107750;97232;;2024-06-05T11:30:00Z;C;C
97200107747;97225;;2024-06-05T11:16:00Z;C;C
97200107748;97233;;2024-06-05T09:35:00Z;C;C
97200107751;97222;;2024-06-05T09:00:00Z;C;C
