code_prelevement;code_commune;code_reseau;date_prelevement;bact;pc
97200106335;97214;;2023-06-01T12:30:00Z;C;C
97200106348;97229;;2023-06-01T11:40:00Z;C;C
97200106352;97230;;2023-06-01T11:15:00Z;C;C
97200106347;97209;;2023-06-01T10:50:00Z;C;C
97200106331;97222;;2023-06-01T10:30:00Z;C;C
97200106349;97209;;2023-06-01T10:15:00Z;C;C
97200106346;97222;;2023-06-01T09:40:00Z;C;C
97200107072;97213;;2023-05-31T09:56:00Z;C;C
97200107071;97213;;2023-05-31T09:30:00Z;C;C
97200106078;97212;;2023-05-30T10:35:00Z;C;C
97200105869;97212;;2023-05-30T10:10:00Z;;C
97200105862;97228;;2023-05-30T09:45:00Z;C;C
97200107073;97224;;2023-05-30T09:20:00Z;C;C
97200105870;97228;;2023-05-25T11:45:00Z;C;C
97200106387;97227;;2023-05-25T11:15:00Z;C;C
97200106389;97210;;2023-05-25T11:10:00Z;C;C
97200106028;97209;;2023-05-25T10:30:00Z;C;C
97200105863;97229;;2023-05-25T10:21:00Z;C;C
97200106388;97202;;2023-05-25T10:15:00Z;C;C
97200106414;97222;;2023-05-25T10:15:00Z;C;C
97200106390;97229;;2023-05-25T10:00:00Z;C;C
97200106758;97214;;2023-05-25T09:45:00Z;C;C
97200106891;97209;;2023-05-24T10:36:00Z;C;C
97200106416;97218;;2023-05-24T10:30:00Z;C;C
97200106417;97209;;2023-05-24T10:05:00Z;C;C
97200106415;97218;;2023-05-24T09:37:00Z;C;C
97200107119;97209;;2023-05-24T09:31:00Z;C;C
97200106220;97212;;2023-05-23T12:30:00Z;;C
97200105868;97212;;2023-05-23T11:45:00Z;C;C
97200106274;97224;;2023-05-23T11:15:00Z;C;C
97200106273;97213;;2023-05-23T10:20:00Z;C;C
97200106267;97213;;2023-05-23T10:00:00Z;C;C
97200106268;97201;;2023-05-23T10:00:00Z;C;C
97200106275;97213;;2023-05-23T09:50:00Z;C;C
97200106270;97234;;2023-05-16T11:00:00Z;C;C
97200106269;97210;;2023-05-16T10:50:00Z;C;C
97200105867;97234;;2023-05-16T10:10:00Z;C;C
97200105866;97217;;2023-05-16T09:40:00Z;C;C
97200106221;97222;;2023-05-15T12:12:00Z;;C
97200106276;97209;;2023-05-15T11:30:00Z;C;C
97200106271;97206;;2023-05-15T11:30:00Z;C;C
97200105860;97228;;2023-05-15T10:50:00Z;C;C
97200106272;97212;;2023-05-15T10:49:00Z;C;C
97200106222;97212;;2023-05-15T10:24:00Z;;C
97200105865;97209;;2023-05-15T10:05:00Z;C;C
97200106126;97224;;2023-05-15T09:34:00Z;C;C
97200106418;97228;;2023-05-11T10:30:00Z;C;C
97200106755;97231;;2023-05-11T09:45:00Z;C;C
97200106328;97226;;2023-05-11T09:40:00Z;C;C
97200107375;97207;;2023-05-11T09:30:00Z;C;C
97200105754;97212;;2023-05-10T12:08:00Z;C;C
97200105841;97212;;2023-05-10T11:00:00Z;;C
97200105864;97209;;2023-05-10T10:25:00Z;C;C
97200105607;97233;;2023-05-10T10:15:00Z;C;C
97200105732;97224;;2023-05-10T09:40:00Z;C;C
97200105612;97201;;2023-05-09T13:10:00Z;C;C
97200107374;97222;;2023-05-09T12:50:00Z;C;C
97200105615;97234;;2023-05-09T12:20:00Z;C;C
97200106421;97233;;2023-05-09T10:31:00Z;C;C
97200105733;97228;;2023-05-04T11:30:00Z;C;C
97200105749;97229;;2023-05-04T11:15:00Z;C;C
97200105730;97213;;2023-05-04T10:25:00Z;C;C
97200105755;97209;;2023-05-04T10:20:00Z;C;C
97200106419;97213;;2023-05-04T09:53:00Z;C;C
97200105731;97213;;2023-05-04T09:15:00Z;C;C
97200105604;97217;;2023-05-03T12:20:00Z;C;C
97200105617;97209;;2023-05-03T12:05:00Z;C;C
97200105627;97209;;2023-05-03T11:30:00Z;C;C
97200105610;97222;;2023-05-03T10:55:00Z;C;C
97200105616;97217;;2023-05-03T10:35:00Z;C;C
97200105613;97212;;2023-05-02T13:15:00Z;C;C
97200105605;97211;;2023-05-02T13:00:00Z;C;C
97200105625;97212;;2023-05-02T12:40:00Z;;C
97200106125;97224;;2023-05-02T12:00:00Z;C;C
97200105620;97230;;2023-05-02T11:35:00Z;C;C
97200106742;97224;;2023-05-02T11:15:00Z;C;C
97200105624;97214;;2023-05-02T11:15:00Z;C;C
97200105628;97229;;2023-05-02T10:50:00Z;C;C
97200105621;97224;;2023-05-02T09:50:00Z;C;C
97200105611;97214;;2023-04-27T12:00:00Z;C;C
97200105618;97232;;2023-04-27T11:50:00Z;C;C
97200105609;97232;;2023-04-27T11:40:00Z;C;C
97200105614;97228;;2023-04-27T11:00:00Z;C;C
97200105608;97220;;2023-04-27T09:50:00Z;C;C
97200105630;97229;;2023-04-26T11:55:00Z;C;C
97200105622;97202;;2023-04-26T10:25:00Z;C;C
97200105600;97209;;2023-04-26T09:50:00Z;C;C
97200106740;97218;;2023-04-25T12:45:00Z;C;C
97200105606;97212;;2023-04-25T12:40:00Z;C;C
97200105602;97212;;2023-04-25T12:10:00Z;C;C
97200105549;97211;;2023-04-25T11:50:00Z;C;C
97200105629;97229;;2023-04-25T11:22:00Z;N;C
97200105558;97233;;2023-04-25T11:05:00Z;C;C
97200106741;97212;;2023-04-25T11:02:00Z;C;C
97200105552;97233;;2023-04-25T10:40:00Z;C;C
97200106737;97214;;2023-04-25T10:25:00Z;C;C
97200105550;97212;;2023-04-25T10:15:00Z;C;C
97200105603;97212;;2023-04-25T09:43:00Z;C;C
97200105601;97229;;2023-04-20T10:50:00Z;C;C
97200105491;97229;;2023-04-20T09:14:00Z;C;C
97200105548;97221;;2023-04-19T12:20:00Z;C;C
97200105551;97209;;2023-04-19T11:50:00Z;C;C
97200105559;97217;;2023-04-19T11:40:00Z;C;C
97200105561;97209;;2023-04-19T11:30:00Z;C;C
97200105537;97209;;2023-04-19T11:05:00Z;C;C
97200105555;97213;;2023-04-18T12:20:00Z;C;C
97200105560;97212;;2023-04-18T12:00:00Z;C;C
97200105534;97213;;2023-04-18T11:55:00Z;C;C
97200105483;97209;;2023-04-18T11:40:00Z;C;C
97200105484;97219;;2023-04-18T11:29:00Z;C;C
97200105547;97212;;2023-04-18T11:25:00Z;C;C
97200105536;97222;;2023-04-18T11:20:00Z;C;C
97200105530;97223;;2023-04-18T11:15:00Z;C;C
97200105546;97212;;2023-04-18T11:00:00Z;;C
97200105545;97232;;2023-04-18T10:45:00Z;C;C
97200106736;97225;;2023-04-18T10:32:00Z;C;C
97200105556;97213;;2023-04-18T09:55:00Z;C;C
97200105482;97233;;2023-04-18T09:30:00Z;C;C
97200105535;97213;;2023-04-18T09:15:00Z;C;C
97200105533;97228;;2023-04-17T12:30:00Z;C;C
97200105527;97218;;2023-04-17T12:20:00Z;C;C
97200105554;97228;;2023-04-17T12:09:00Z;C;C
97200105487;97224;;2023-04-17T12:00:00Z;C;C
97200105495;97204;;2023-04-17T11:40:00Z;C;C
97200105525;97214;;2023-04-17T11:23:00Z;C;C
97200106738;97203;;2023-04-17T10:49:00Z;C;C
97200105557;97209;;2023-04-17T10:20:00Z;C;C
97200105486;97212;;2023-04-17T09:55:00Z;C;C
97200105532;97228;;2023-04-13T11:40:00Z;C;C
97200105531;97228;;2023-04-13T11:05:00Z;C;C
97200106746;97222;;2023-04-12T12:00:00Z;C;C
97200105460;97209;;2023-04-12T11:05:00Z;C;C
97200105463;97209;;2023-04-12T10:45:00Z;C;C
97200105496;97226;;2023-04-12T10:00:00Z;C;C
97200105464;97224;;2023-04-12T10:00:00Z;C;C
97200105526;97209;;2023-04-12T09:30:00Z;C;C
97200105626;97212;;2023-04-11T13:15:00Z;;C
97200105619;97212;;2023-04-11T12:25:00Z;C;C
97200105494;97213;;2023-04-11T09:50:00Z;C;C
97200105493;97222;;2023-04-05T11:30:00Z;C;C
97200105523;97226;;2023-04-04T12:20:00Z;C;C
97200105524;97212;;2023-04-04T12:10:00Z;;C
97200105553;97212;;2023-04-04T11:52:00Z;N;C
97200105492;97217;;2023-04-04T10:30:00Z;C;C
97200105521;97224;;2023-04-04T10:27:00Z;C;C
97200105459;97234;;2023-04-04T10:25:00Z;C;C
97200105461;97224;;2023-04-04T09:55:00Z;C;C
97200105462;97234;;2023-04-04T09:50:00Z;C;C
97200105438;97209;;2023-04-03T13:05:00Z;C;C
97200105440;97209;;2023-04-03T12:50:00Z;C;C
97200106721;97214;;2023-04-03T12:05:00Z;C;C
97200105436;97203;;2023-04-03T12:05:00Z;C;C
97200105520;97228;;2023-04-03T11:00:00Z;C;C
97200105439;97201;;2023-04-03T10:54:00Z;N;C
97200105522;97222;;2023-04-03T10:25:00Z;C;C
97200105476;97222;;2023-04-03T10:05:00Z;;C
97200105473;97209;;2023-04-03T09:50:00Z;C;C
97200105859;97210;;2023-03-30T10:05:00Z;C;C
97200105471;97212;;2023-03-29T11:00:00Z;C;C
97200105475;97212;;2023-03-29T10:30:00Z;;C
97200105474;97222;;2023-03-29T09:45:00Z;;C
97200105470;97221;;2023-03-28T13:20:00Z;C;C
97200105391;97201;;2023-03-28T13:20:00Z;C;C
97200106927;97201;;2023-03-28T12:50:00Z;C;C
97200105472;97226;;2023-03-28T12:40:00Z;C;C
97200105392;97208;;2023-03-28T12:00:00Z;C;C
97200105455;97209;;2023-03-27T12:11:00Z;C;C
97200105452;97209;;2023-03-27T11:53:00Z;C;C
97200105453;97228;;2023-03-27T11:25:00Z;C;C
97200105457;97214;;2023-03-27T11:00:00Z;C;C
97200106716;97209;;2023-03-27T10:53:00Z;C;C
97200105454;97228;;2023-03-27T10:50:00Z;C;C
97200106718;97228;;2023-03-27T10:15:00Z;C;C
97200105458;97209;;2023-03-27T09:33:00Z;C;C
97200105413;97229;;2023-03-22T09:35:00Z;C;C
97200105407;97209;;2023-03-22T09:30:00Z;N;C
97200105412;97209;;2023-03-22T08:43:00Z;C;C
97200105390;97212;;2023-03-21T12:10:00Z;C;C
97200105404;97224;;2023-03-21T11:45:00Z;C;C
97200105395;97212;;2023-03-21T11:40:00Z;;C
97200105410;97215;;2023-03-21T11:15:00Z;C;C
97200105411;97214;;2023-03-21T10:45:00Z;C;C
97200105406;97213;;2023-03-21T10:42:00Z;C;C
97200105409;97206;;2023-03-21T10:30:00Z;C;C
97200105405;97213;;2023-03-21T10:03:00Z;C;C
97200105408;97213;;2023-03-21T09:36:00Z;C;C
97200105393;97228;;2023-03-21T09:30:00Z;C;C
97200106713;97213;;2023-03-21T08:30:00Z;C;C
97200106714;97229;;2023-03-20T13:00:00Z;C;C
97200105423;97230;;2023-03-20T12:15:00Z;C;C
97200106711;97222;;2023-03-20T11:30:00Z;C;C
97200105389;97222;;2023-03-20T10:50:00Z;C;C
97200105379;97234;;2023-03-20T10:25:00Z;C;C
97200105424;97213;;2023-03-20T10:20:00Z;C;C
97200105422;97210;;2023-03-16T11:20:00Z;C;C
97200105377;97209;;2023-03-16T10:05:00Z;C;C
97200105394;97210;;2023-03-15T13:00:00Z;C;C
97200105415;97213;;2023-03-15T12:15:00Z;C;C
97200105388;97217;;2023-03-15T12:00:00Z;C;C
97200105387;97226;;2023-03-15T11:10:00Z;C;C
97200105417;97226;;2023-03-15T10:45:00Z;C;C
97200105421;97220;;2023-03-15T10:00:00Z;C;C
97200105382;97225;;2023-03-14T12:05:00Z;C;C
97200105416;97213;;2023-03-14T11:45:00Z;C;C
97200105380;97225;;2023-03-14T11:15:00Z;C;C
97200106706;97207;;2023-03-14T11:05:00Z;C;C
97200105414;97233;;2023-03-14T10:55:00Z;C;C
97200106710;97234;;2023-03-14T10:25:00Z;C;C
97200105420;97222;;2023-03-14T09:30:00Z;C;C
97200105856;97209;;2023-03-13T13:10:00Z;N;C
97200105858;97209;;2023-03-13T12:40:00Z;N;C
97200106707;97203;;2023-03-13T12:25:00Z;C;C
97200105381;97224;;2023-03-13T11:54:00Z;C;C
97200105418;97209;;2023-03-13T11:45:00Z;C;C
97200105419;97212;;2023-03-13T11:40:00Z;C;C
97200105386;97212;;2023-03-13T11:00:00Z;;C
97200105857;97224;;2023-03-13T10:30:00Z;C;C
97200105425;97209;;2023-03-13T10:00:00Z;C;C
97200105357;97213;;2023-03-07T12:35:00Z;C;C
97200105358;97218;;2023-03-07T12:15:00Z;C;C
97200105362;97218;;2023-03-07T11:50:00Z;C;C
97200106703;97224;;2023-03-07T11:30:00Z;C;C
97200105365;97222;;2023-03-07T11:10:00Z;C;C
97200105356;97225;;2023-03-07T11:00:00Z;C;C
97200105359;97222;;2023-03-07T10:35:00Z;C;C
97200105369;97211;;2023-03-06T12:10:00Z;C;C
97200106691;97214;;2023-03-06T12:05:00Z;C;C
97200105360;97209;;2023-03-06T12:00:00Z;C;C
97200105366;97212;;2023-03-06T11:45:00Z;C;C
97200105355;97229;;2023-03-06T11:30:00Z;C;C
97200105368;97214;;2023-03-06T11:30:00Z;C;C
97200105370;97212;;2023-03-06T11:00:00Z;;C
97200105371;97209;;2023-03-06T10:45:00Z;C;C
97200105363;97203;;2023-03-06T10:35:00Z;C;C
97200105364;97212;;2023-03-06T10:15:00Z;C;C
97200105361;97209;;2023-03-06T10:00:00Z;C;C
97200105367;97228;;2023-03-06T09:35:00Z;C;C
97200105346;97217;;2023-03-02T10:30:00Z;C;C
97200105348;97217;;2023-03-02T09:50:00Z;C;C
97200105347;97222;;2023-03-01T10:30:00Z;C;C
97200105345;97213;;2023-03-01T09:45:00Z;C;C
97200105316;97218;;2023-02-28T12:55:00Z;C;C
97200106689;97218;;2023-02-28T11:55:00Z;C;C
97200105324;97212;;2023-02-28T11:41:00Z;;C
97200105314;97209;;2023-02-28T11:00:00Z;C;C
97200105317;97233;;2023-02-28T10:50:00Z;C;C
97200105322;97224;;2023-02-28T10:40:00Z;C;C
97200105323;97209;;2023-02-28T10:20:00Z;C;C
97200105315;97212;;2023-02-28T09:48:00Z;C;C
97200105312;97209;;2023-02-28T09:35:00Z;C;C
97200105378;97213;;2023-02-27T13:20:00Z;C;C
97200105428;97203;;2023-02-27T11:40:00Z;C;C
97200105318;97228;;2023-02-27T11:05:00Z;C;C
97200106687;97201;;2023-02-27T10:45:00Z;C;C
97200105325;97222;;2023-02-27T10:05:00Z;;C
97200105319;97228;;2023-02-23T11:00:00Z;C;C
97200105321;97232;;2023-02-23T10:20:00Z;C;C
97200105385;97212;;2023-02-23T10:20:00Z;;C
97200105320;97212;;2023-02-23T09:41:00Z;C;C
97200105296;97209;;2023-02-15T11:50:00Z;C;C
97200105287;97209;;2023-02-15T11:35:00Z;C;C
97200105306;97229;;2023-02-15T09:25:00Z;C;C
97200105302;97217;;2023-02-14T13:15:00Z;C;C
97200105295;97222;;2023-02-14T13:10:00Z;C;C
97200105300;97217;;2023-02-14T12:50:00Z;C;C
97200105304;97228;;2023-02-14T12:30:00Z;C;C
97200105301;97220;;2023-02-14T11:50:00Z;C;C
97200105294;97214;;2023-02-14T11:30:00Z;C;C
97200105299;97224;;2023-02-14T11:28:00Z;C;C
97200105288;97229;;2023-02-14T11:15:00Z;C;C
97200105303;97227;;2023-02-14T11:10:00Z;C;C
97200105298;97224;;2023-02-14T11:02:00Z;C;C
97200106669;97228;;2023-02-14T10:40:00Z;C;C
97200105297;97229;;2023-02-14T10:38:00Z;C;C
97200105426;97224;;2023-02-14T10:34:00Z;C;C
97200105293;97228;;2023-02-14T09:50:00Z;C;C
97200105279;97230;;2023-02-13T12:30:00Z;C;C
97200105305;97201;;2023-02-13T12:25:00Z;C;C
97200105289;97224;;2023-02-13T12:10:00Z;C;C
97200105291;97212;;2023-02-13T11:30:00Z;;C
97200106686;97230;;2023-02-13T11:20:00Z;C;C
97200105292;97212;;2023-02-13T10:53:00Z;C;C
97200105383;97203;;2023-02-13T10:50:00Z;C;C
97200105286;97222;;2023-02-13T10:35:00Z;C;C
97200106668;97214;;2023-02-13T10:05:00Z;C;C
97200105280;97213;;2023-02-13T09:45:00Z;C;C
97200105290;97222;;2023-02-13T09:20:00Z;;C
97200105278;97202;;2023-02-09T11:55:00Z;C;C
97200105277;97232;;2023-02-09T10:17:00Z;C;C
97200105281;97209;;2023-02-08T12:00:00Z;C;C
97200105275;97231;;2023-02-08T11:45:00Z;C;C
97200105282;97209;;2023-02-08T11:30:00Z;C;C
97200105284;97209;;2023-02-08T11:00:00Z;C;C
97200105283;97209;;2023-02-08T10:20:00Z;C;C
97200105276;97226;;2023-02-08T09:45:00Z;C;C
97200105285;97209;;2023-02-08T09:30:00Z;C;C
97200105254;97207;;2023-02-07T13:30:00Z;C;C
97200105262;97234;;2023-02-07T13:10:00Z;C;C
97200105251;97213;;2023-02-07T13:05:00Z;C;C
97200105489;97227;;2023-02-07T13:00:00Z;C;C
97200105477;97204;;2023-02-07T12:15:00Z;C;C
97200105250;97222;;2023-02-07T12:15:00Z;C;C
97200105478;97209;;2023-02-07T11:35:00Z;C;C
97200105252;97209;;2023-02-07T11:10:00Z;C;C
97200105255;97219;;2023-02-07T11:00:00Z;C;C
97200105253;97209;;2023-02-07T10:30:00Z;C;C
97200105263;97213;;2023-02-06T12:47:00Z;C;C
97200105246;97209;;2023-02-06T12:30:00Z;C;C
97200105249;97212;;2023-02-06T12:15:00Z;C;C
97200105260;97211;;2023-02-06T12:15:00Z;C;C
97200105261;97224;;2023-02-06T12:05:00Z;C;C
97200105248;97224;;2023-02-06T11:40:00Z;C;C
97200105256;97216;;2023-02-06T11:25:00Z;C;C
97200105259;97215;;2023-02-06T11:20:00Z;C;C
97200105264;97212;;2023-02-06T11:10:00Z;C;C
97200105258;97228;;2023-02-06T10:45:00Z;C;C
97200105247;97214;;2023-02-06T10:30:00Z;C;C
97200105265;97212;;2023-02-06T10:30:00Z;C;C
97200105257;97228;;2023-02-06T09:30:00Z;C;C
97200105181;97218;;2023-02-02T12:25:00Z;C;C
97200105180;97233;;2023-01-31T12:05:00Z;C;C
97200105178;97209;;2023-01-31T11:20:00Z;C;C
97200105182;97209;;2023-01-31T10:57:00Z;C;C
97200105179;97234;;2023-01-31T10:25:00Z;C;C
97200105224;97222;;2023-01-30T12:50:00Z;C;C
97200105217;97217;;2023-01-30T12:25:00Z;C;C
97200105227;97212;;2023-01-30T12:00:00Z;;C
97200105228;97214;;2023-01-30T11:35:00Z;C;C
97200105220;97212;;2023-01-30T11:05:00Z;C;C
97200105221;97224;;2023-01-30T10:40:00Z;C;C
97200105223;97228;;2023-01-30T10:40:00Z;C;C
97200105218;97226;;2023-01-30T10:10:00Z;C;C
97200105225;97213;;2023-01-30T09:50:00Z;C;C
97200105177;97224;;2023-01-30T09:37:00Z;C;C
97200105222;97226;;2023-01-30T09:35:00Z;C;C
97200105219;97217;;2023-01-30T09:10:00Z;C;C
97200105372;97202;;2023-01-25T12:00:00Z;C;C
97200105158;97209;;2023-01-25T10:25:00Z;C;C
97200105155;97209;;2023-01-25T09:35:00Z;C;C
97200105146;97223;;2023-01-25T09:35:00Z;C;C
97200105154;97209;;2023-01-25T09:00:00Z;C;C
97200105131;97229;;2023-01-24T12:37:00Z;C;C
97200105152;97229;;2023-01-24T12:15:00Z;C;C
97200105145;97222;;2023-01-24T11:50:00Z;C;C
97200105156;97222;;2023-01-24T11:00:00Z;C;C
97200105226;97224;;2023-01-24T10:45:00Z;C;C
97200105157;97209;;2023-01-24T10:25:00Z;C;C
97200105148;97213;;2023-01-24T09:05:00Z;C;C
97200105153;97209;;2023-01-23T13:00:00Z;C;C
97200105147;97209;;2023-01-23T12:35:00Z;C;C
97200106674;97209;;2023-01-23T11:55:00Z;C;C
97200106693;97214;;2023-01-23T11:10:00Z;C;C
97200105144;97212;;2023-01-23T11:10:00Z;N;C
97200105128;97209;;2023-01-23T10:54:00Z;C;C
97200105149;97214;;2023-01-23T10:50:00Z;C;C
97200105150;97212;;2023-01-23T10:45:00Z;;C
97200105143;97228;;2023-01-23T09:50:00Z;C;C
97200105215;97203;;2023-01-23T09:50:00Z;C;C
97200105123;97203;;2023-01-23T09:40:00Z;C;C
97200105127;97206;;2023-01-19T11:50:00Z;C;C
97200105126;97210;;2023-01-19T09:55:00Z;C;C
97200105125;97213;;2023-01-19T09:00:00Z;C;C
97200105117;97225;;2023-01-17T12:30:00Z;C;C
97200105111;97225;;2023-01-17T12:05:00Z;C;C
97200106692;97225;;2023-01-17T11:20:00Z;C;C
97200106678;97233;;2023-01-17T11:02:00Z;C;C
97200105124;97220;;2023-01-17T10:15:00Z;C;C
97200105110;97208;;2023-01-17T09:47:00Z;C;C
97200106663;97218;;2023-01-17T09:30:00Z;C;C
97200105129;97221;;2023-01-17T09:30:00Z;C;C
97200105373;97231;;2023-01-17T08:32:00Z;C;C
97200105116;97209;;2023-01-16T12:40:00Z;C;C
97200105109;97201;;2023-01-16T12:35:00Z;C;C
97200105122;97209;;2023-01-16T12:25:00Z;C;C
97200105112;97212;;2023-01-16T11:25:00Z;C;C
97200106677;97209;;2023-01-16T11:10:00Z;C;C
97200105114;97214;;2023-01-16T11:00:00Z;N;C
97200105119;97212;;2023-01-16T10:50:00Z;;C
97200105120;97224;;2023-01-16T09:50:00Z;C;C
97200105113;97228;;2023-01-16T09:45:00Z;C;C
97200105121;97229;;2023-01-12T12:30:00Z;C;C
97200105115;97207;;2023-01-12T11:25:00Z;C;C
97200105063;97225;;2023-01-10T13:00:00Z;C;C
97200105065;97213;;2023-01-10T13:00:00Z;C;C
97200105064;97222;;2023-01-10T12:15:00Z;C;C
97200105075;97222;;2023-01-10T12:00:00Z;C;C
97200105066;97214;;2023-01-10T11:30:00Z;C;C
97200105078;97222;;2023-01-10T11:00:00Z;;C
97200105074;97230;;2023-01-10T11:00:00Z;C;C
97200105067;97228;;2023-01-10T10:36:00Z;C;C
97200105069;97227;;2023-01-10T09:45:00Z;C;C
97200105068;97213;;2023-01-10T09:43:00Z;C;C
97200105488;97213;;2023-01-10T08:56:00Z;C;C
97200106142;97209;;2023-01-09T12:55:00Z;C;C
97200106672;97224;;2023-01-09T12:35:00Z;C;C
97200105072;97209;;2023-01-09T12:20:00Z;C;C
97200105118;97214;;2023-01-09T11:50:00Z;C;C
97200105073;97203;;2023-01-09T11:20:00Z;C;C
97200105082;97224;;2023-01-09T11:17:00Z;C;C
97200105070;97212;;2023-01-09T10:00:00Z;C;C
97200105071;97212;;2023-01-09T09:19:00Z;C;C
97200105079;97212;;2023-01-09T08:44:00Z;;C
97200106670;97232;;2023-01-05T11:45:00Z;C;C
97200104972;97229;;2023-01-04T11:50:00Z;C;C
97200104981;97226;;2023-01-03T12:50:00Z;N;C
97200104980;97217;;2023-01-03T12:20:00Z;C;C
97200104979;97212;;2023-01-03T12:11:00Z;C;C
97200104982;97209;;2023-01-03T11:45:00Z;C;C
97200104978;97212;;2023-01-03T11:40:00Z;;C
97200104983;97209;;2023-01-03T11:35:00Z;C;C
97200106660;97224;;2023-01-03T10:40:00Z;C;C
97200104985;97233;;2023-01-03T10:20:00Z;C;C
97200104984;97209;;2023-01-03T09:40:00Z;C;C
97200104973;97234;;2023-01-03T09:40:00Z;C;C
97200104971;97209;;2023-01-03T09:15:00Z;C;C
97200104986;97210;;2023-01-03T09:10:00Z;C;C
97200104975;97228;;2023-01-02T12:40:00Z;C;C
97200104974;97228;;2023-01-02T11:00:00Z;C;C
97200104976;97211;;2023-01-02T11:00:00Z;C;C
97200104977;97201;;2023-01-02T10:15:00Z;C;C
