annee_reference;indicator_id;domain;territoire;perimeter_id;value;unit;source_primary;source_detail;source_file;source_page;coverage_status;quality_status;record_role;population_millesime;definition;note
2023;EP_RESEAU_KM;EAU_POTABLE;CAESM;CAESM_EPCI;1377.23;km;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;15;COMPLETE;OK;PRODUCTION;;;
2023;EP_ABONNES;EAU_POTABLE;CAESM;CAESM_EPCI;62699.0;abonnés;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;15;COMPLETE;OK;PRODUCTION;;;
2023;P101.1_LOCAL;EAU_POTABLE;CAESM;CAESM_EPCI;98.5;%;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;15;COMPLETE;OK;PRODUCTION;;;
2023;P102.1_LOCAL;EAU_POTABLE;CAESM;CAESM_EPCI;100.0;%;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;15;COMPLETE;OK;PRODUCTION;;;
2023;EP_VOLUME_FACTURE;EAU_POTABLE;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;1898167.0;m³/an;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;16;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;EP_RESEAU_KM;EAU_POTABLE;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;284.3;km;RAD_RPQS;EX_SICSM_EP;RAD_Eau_Potable_Ex-SICSM_2023.pdf;16;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_STEU_NB;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;32.0;stations;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_POSTES_REFOULEMENT;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;123.0;ouvrages;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_VOLUME_TRAITE;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;3254971.0;m³/an;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_BOUES_TMS;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;322.2;tMS/an;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_RESEAU_KM;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;305.1;km;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_ABONNES;ASSAINISSEMENT_COLLECTIF;CAESM;CAESM_EPCI;24046.0;abonnés;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;7;COMPLETE;OK;PRODUCTION;;;
2023;AC_STEU_NB;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;8.0;stations;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_POSTES_REFOULEMENT;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;62.0;ouvrages;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_VOLUME_TRAITE;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;834627.0;m³/an;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_BOUES_TMS;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;106.259;tMS/an;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_RESEAU_KM;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;102.502;km;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;AC_ABONNES;ASSAINISSEMENT_COLLECTIF;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;6774.0;abonnés;RAD_RPQS;EX_SICSM_AC;RAD_Assainissement_Ex-SICSM_2023.pdf;8;COMPLETE;OK;PRODUCTION;;;Sous-périmètre de CAP Nord.
2023;ANC_CONTROLE_CONCEPTION;ANC;CAESM;CAESM_EPCI;494;contrôles/an;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;4;COMPLETE;OK;PRODUCTION;;;443 PC + 51 réhabilitations.
2023;ANC_CONTROLE_EXECUTION;ANC;CAESM;CAESM_EPCI;61;contrôles/an;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;4;COMPLETE;OK;PRODUCTION;;;
2023;ANC_CONTROLE_EXISTANT;ANC;CAESM;CAESM_EPCI;250;contrôles/an;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;4;COMPLETE;OK;PRODUCTION;;;216 ventes + 34 ponctuels/nuisances.
2023;ANC_CONTROLES_TOTAL;ANC;CAESM;CAESM_EPCI;805;contrôles/an;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;4;COMPLETE;OK;PRODUCTION;;;
2023;D301.0_LOCAL;ANC;CAESM;CAESM_EPCI;73440;habitants;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;5;COMPLETE;OK;PRODUCTION;;;Calcul local : (abonnés AEP - abonnés AC) × 1,9 personne/foyer.
2023;ANC_INSTALLATIONS_ESTIMEES;ANC;CAESM;CAESM_EPCI;38653;foyers/installations;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;5;COMPLETE;OK;PRODUCTION;;;
2023;P301.3;ANC;CAESM;CAESM_EPCI;;%;RAD_RPQS;CAESM_SPANC;RPQS SPANC 2023.pdf;2;NOT_APPLICABLE;NOT_CALCULABLE;DIAGNOSTIC;;;D302.0 = 70 (<100), le RPQS indique que P301.3 ne doit pas être calculé.
2023;AC_RESEAU_KM;ASSAINISSEMENT_COLLECTIF;CAP_NORD;CAP_NORD_EPCI;254.88;km;RAD_RPQS;CAPNORD_AC_RPQS;RPQS Assainissement collectif 2023.pdf;6;COMPLETE;OK;PRODUCTION;;;
2023;AC_BOUES_TMS;ASSAINISSEMENT_COLLECTIF;CAP_NORD;CAP_NORD_EPCI;353.0;tMS/an;RAD_RPQS;CAPNORD_AC_RPQS;RPQS Assainissement collectif 2023.pdf;11;COMPLETE;OK;PRODUCTION;;;Somme Trinité-Robert + autres communes.
2023;AC_ABONNES;ASSAINISSEMENT_COLLECTIF;CAP_NORD;CAP_NORD_EPCI;17981;abonnés;RAD_RPQS;CAPNORD_AC_RPQS;RPQS Assainissement collectif 2023.pdf;12;COMPLETE;OK;PRODUCTION;;;
2023;AC_POPULATION_DESSERVIE;ASSAINISSEMENT_COLLECTIF;CAP_NORD;CAP_NORD_EPCI;44409;habitants;RAD_RPQS;CAPNORD_AC_RPQS;RPQS Assainissement collectif 2023.pdf;11;COMPLETE;OK;PRODUCTION;;;
2023;AC_VOLUME_ASSUJETTI;ASSAINISSEMENT_COLLECTIF;CAP_NORD;CAP_NORD_EPCI;1771215;m³/an;RAD_RPQS;CAPNORD_AC_RPQS;RPQS Assainissement collectif 2023.pdf;5;COMPLETE;OK;PRODUCTION;;;"Volume assujetti à la redevance ; ne pas confondre avec volume traité."
2023;D301.0_LOCAL;ANC;CAP_NORD;CAP_NORD_EPCI;96187;habitants;RAD_RPQS;CAPNORD_SPANC;RPQS SPANC 2023(1).pdf;3;COMPLETE;METHODOLOGY_TO_REVIEW;DIAGNOSTIC;;;La valeur correspond à une population INSEE ancienne du territoire et semble surestimer la population réellement en ANC.
2023;ANC_INSTALLATIONS_ESTIMEES;ANC;CAP_NORD;CAP_NORD_EPCI;30152;installations;RAD_RPQS;CAPNORD_SPANC;RPQS SPANC 2023(1).pdf;3;COMPLETE;OK;PRODUCTION;;;
2023;P301.3_PUBLISHED;ANC;CAP_NORD;CAP_NORD_EPCI;28.0;%;RAD_RPQS;CAPNORD_SPANC;RPQS SPANC 2023(1).pdf;9;COMPLETE;SOURCE_CALCULATION_ERROR;AUDIT;;;"Valeur publiée 2023 ; 4801/18322 = 26,20 %. Le RPQS 2024 corrige rétrospectivement 2023 à 26,20 %."
2023;P301.3;ANC;CAP_NORD;CAP_NORD_EPCI;26.203471236764546;%;RAD_RPQS;CAPNORD_SPANC;RPQS SPANC 2023(1).pdf;9;COMPLETE;REVISED_BY_LATER_SOURCE;PRODUCTION;;;Valeur recalculée et confirmée par le RPQS 2024.
2023;AC_ABONNES;ASSAINISSEMENT_COLLECTIF;Martinique;Martinique;82085.0;abonnés;RAD_RPQS;DERIVED;CALCUL_LOCAL;;COMPLETE;OK;PRODUCTION;;;Somme des trois EPCI à partir des RAD/RPQS locaux.
2023;AC_RESEAU_KM;ASSAINISSEMENT_COLLECTIF;Martinique;Martinique;943.98;km;RAD_RPQS;DERIVED;CALCUL_LOCAL;;COMPLETE;OK;PRODUCTION;;;Somme des trois EPCI à partir des RAD/RPQS locaux.
2023;AC_BOUES_TMS;ASSAINISSEMENT_COLLECTIF;Martinique;Martinique;1745.6200000000001;tMS/an;RAD_RPQS;DERIVED;CALCUL_LOCAL;;COMPLETE;OK;PRODUCTION;;;Somme des trois EPCI à partir des RAD/RPQS locaux.
2023;EP_ABONNES;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;38372;abonnés;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;129;COMPLETE;OK;PRODUCTION;;Abonnés du contrat CAP Nord incluant les secteurs Robert CN et Trinité CN.;Tableau détaillé par commune/secteur.
2023;EP_ABONNES;EAU_POTABLE;ROBERT_TRINITE;ROBERT_TRINITE_EXSICSM;14266;abonnés;RAD_RPQS;RAD;RAD_Eau_Potable_Ex-SICSM_2023.pdf;44;COMPLETE;OK;PRODUCTION;;Abonnés des secteurs Robert-Trinité relevant du contrat Ex-SICSM.;
2023;EP_ABONNES;EAU_POTABLE;CAP_NORD;CAP_NORD_EPCI;52638;abonnés;RAD_RPQS;RPQS;https://www.services.eaufrance.fr/sispea/referential/download-rpqs.action?collectivityId=236434&rpqsId=826773;7;COMPLETE;OK;PRODUCTION;;Total EPCI = contrat CAP Nord + secteurs Robert-Trinité Ex-SICSM.;38372 + 14266 = 52638.
2023;EP_VOLUME_FACTURE_CLIENTELE;EAU_POTABLE;CAP_NORD_DSP_2020_2024;CAP_NORD_DSP_2020_2024;3824192;m³/an;RAD_RPQS;RAD;RAD_Eau_potable_CAP_NORD_2023.pdf;130;COMPLETE;OK;PRODUCTION;;Somme des volumes facturés/vendus du tableau clientèle du RAD.;Le RPQS donne 3 824 167 m3, écart de 25 m3.
