code_prelevement;code_commune;code_reseau;date_prelevement;bact;pc
97200103588;97222;;2022-03-31T09:45:00Z;C;C
97200103586;97222;;2022-03-31T09:09:00Z;C;C
97200103568;97209;;2022-03-30T11:35:00Z;C;C
97200103567;97209;;2022-03-30T10:55:00Z;C;C
97200103566;97223;;2022-03-30T09:45:00Z;C;C
97200103546;97231;;2022-03-29T10:50:00Z;C;C
97200103545;97203;;2022-03-29T10:41:00Z;C;C
97200103550;97203;;2022-03-29T10:41:00Z;C;C
97200103564;97234;;2022-03-29T10:05:00Z;C;C
97200103555;97217;;2022-03-29T09:55:00Z;C;C
97200103616;97221;;2022-03-29T09:35:00Z;C;C
97200103548;97234;;2022-03-29T09:30:00Z;C;C
97200103547;97210;;2022-03-29T09:15:00Z;C;C
97200103556;97212;;2022-03-28T13:10:00Z;C;C
97200103558;97212;;2022-03-28T12:45:00Z;;C
97200103551;97201;;2022-03-28T12:35:00Z;C;C
97200103552;97228;;2022-03-28T12:20:00Z;C;C
97200103557;97213;;2022-03-28T10:20:00Z;C;C
97200103561;97209;;2022-03-28T10:15:00Z;C;C
97200103663;97214;;2022-03-28T10:05:00Z;C;C
97200103553;97213;;2022-03-28T09:50:00Z;C;C
97200103562;97209;;2022-03-28T09:35:00Z;C;C
97200103554;97228;;2022-03-28T09:25:00Z;C;C
97200103549;97213;;2022-03-24T11:35:00Z;C;C
97200103537;97209;;2022-03-24T11:18:00Z;C;C
97200103536;97222;;2022-03-23T09:30:00Z;C;C
97200103519;97209;;2022-03-22T12:15:00Z;C;C
97200103515;97203;;2022-03-22T11:35:00Z;N;C
97200103510;97224;;2022-03-22T11:02:00Z;C;C
97200103521;97214;;2022-03-22T10:50:00Z;C;C
97200103511;97209;;2022-03-22T10:40:00Z;C;C
97200103517;97226;;2022-03-22T10:10:00Z;C;C
97200103512;97209;;2022-03-22T10:00:00Z;C;C
97200103520;97224;;2022-03-22T09:20:00Z;C;C
97200103522;97224;;2022-03-22T00:00:00Z;C;C
97200103501;97209;;2022-03-21T13:20:00Z;C;C
97200103714;97209;;2022-03-21T12:25:00Z;C;C
97200103712;97222;;2022-03-21T11:45:00Z;C;C
97200103499;97228;;2022-03-21T10:30:00Z;C;C
97200103509;97212;;2022-03-21T10:20:00Z;C;C
97200103516;97212;;2022-03-21T10:00:00Z;C;C
97200103513;97218;;2022-03-21T09:55:00Z;C;C
97200103500;97213;;2022-03-21T09:55:00Z;C;C
97200103503;97233;;2022-03-21T09:40:00Z;C;C
97200103518;97212;;2022-03-21T09:35:00Z;;C
97200103514;97218;;2022-03-21T09:30:00Z;C;C
97200103498;97228;;2022-03-21T09:30:00Z;C;C
97200103528;97232;;2022-03-17T11:40:00Z;C;C
97200103497;97202;;2022-03-17T10:23:00Z;C;C
97200103474;97213;;2022-03-17T09:55:00Z;C;C
97200103486;97224;;2022-03-16T10:00:00Z;C;C
97200103489;97209;;2022-03-16T10:00:00Z;C;C
97200103475;97226;;2022-03-16T09:50:00Z;C;C
97200103473;97209;;2022-03-16T09:40:00Z;C;C
97200103490;97209;;2022-03-16T09:20:00Z;C;C
97200103479;97229;;2022-03-16T08:15:00Z;C;C
97200103481;97228;;2022-03-15T11:25:00Z;C;C
97200103477;97212;;2022-03-15T11:19:00Z;C;C
97200103715;97219;;2022-03-15T11:10:00Z;C;C
97200103476;97217;;2022-03-15T11:00:00Z;C;C
97200103485;97212;;2022-03-15T10:09:00Z;;C
97200103716;97213;;2022-03-15T09:55:00Z;C;C
97200103480;97224;;2022-03-15T09:25:00Z;C;C
97200103737;97203;;2022-03-14T12:30:00Z;;C
97200103713;97231;;2022-03-14T11:30:00Z;C;C
97200103478;97209;;2022-03-14T09:10:00Z;C;C
97200103888;97207;;2022-03-10T13:02:00Z;C;C
97200103887;97214;;2022-03-09T12:20:00Z;C;C
97200103894;97214;;2022-03-09T11:35:00Z;C;C
97200103431;97233;;2022-03-09T11:00:00Z;C;C
97200103446;97204;;2022-03-09T09:50:00Z;C;C
97200103563;97209;;2022-03-09T08:50:00Z;C;C
97200103736;97229;;2022-03-09T07:50:00Z;C;C
97200103430;97225;;2022-03-08T13:10:00Z;C;C
97200103445;97224;;2022-03-08T11:50:00Z;C;C
97200103442;97211;;2022-03-08T11:45:00Z;C;C
97200103890;97226;;2022-03-08T10:55:00Z;C;C
97200103891;97206;;2022-03-08T10:30:00Z;C;C
97200103889;97227;;2022-03-08T09:50:00Z;C;C
97200103420;97222;;2022-03-07T13:22:00Z;;C
97200103418;97209;;2022-03-07T13:15:00Z;C;C
97200103428;97201;;2022-03-07T13:00:00Z;C;C
97200103422;97212;;2022-03-07T12:54:00Z;C;C
97200103813;97203;;2022-03-07T12:20:00Z;C;C
97200103440;97222;;2022-03-07T12:10:00Z;C;C
97200103429;97203;;2022-03-07T11:50:00Z;C;C
97200103812;97212;;2022-03-07T11:46:00Z;C;C
97200104883;97209;;2022-03-07T10:50:00Z;C;C
97200103441;97222;;2022-03-07T10:40:00Z;C;C
97200103423;97228;;2022-03-07T10:30:00Z;C;C
97200103438;97212;;2022-03-07T10:09:00Z;C;C
97200103419;97213;;2022-03-07T10:05:00Z;C;C
97200103437;97222;;2022-03-07T09:45:00Z;C;C
97200103439;97213;;2022-03-07T09:25:00Z;C;C
97200103435;97212;;2022-03-03T12:00:00Z;;C
97200103426;97228;;2022-03-03T11:45:00Z;C;C
97200103436;97212;;2022-03-03T11:30:00Z;C;C
97200103434;97228;;2022-03-03T10:35:00Z;C;C
97200103427;97224;;2022-03-03T10:20:00Z;C;C
97200103421;97217;;2022-03-03T08:25:00Z;C;C
97200103399;97229;;2022-02-23T12:40:00Z;C;C
97200103559;97214;;2022-02-23T10:50:00Z;C;C
97200103895;97209;;2022-02-23T10:00:00Z;C;C
97200103413;97228;;2022-02-23T10:00:00Z;C;C
97200103415;97209;;2022-02-23T09:30:00Z;C;C
97200103398;97222;;2022-02-23T09:24:00Z;C;C
97200103416;97222;;2022-02-23T08:55:00Z;C;C
97200103414;97229;;2022-02-23T08:15:00Z;C;C
97200103407;97224;;2022-02-22T12:15:00Z;C;C
97200103400;97226;;2022-02-22T11:45:00Z;C;C
97200103405;97230;;2022-02-22T11:33:00Z;C;C
97200103412;97232;;2022-02-22T10:50:00Z;C;C
97200103893;97213;;2022-02-22T10:40:00Z;C;C
97200103409;97231;;2022-02-22T10:40:00Z;C;C
97200103406;97222;;2022-02-22T10:05:00Z;C;C
97200103411;97221;;2022-02-22T10:00:00Z;C;C
97200103390;97217;;2022-02-22T09:30:00Z;C;C
97200103410;97213;;2022-02-22T09:10:00Z;C;C
97200103408;97213;;2022-02-22T09:06:00Z;C;C
97200103392;97224;;2022-02-21T11:45:00Z;C;C
97200103692;97218;;2022-02-21T11:20:00Z;C;C
97200103384;97234;;2022-02-21T11:20:00Z;C;C
97200103391;97224;;2022-02-21T11:10:00Z;C;C
97200103387;97234;;2022-02-21T10:55:00Z;C;C
97200103378;97211;;2022-02-21T10:55:00Z;C;C
97200103394;97212;;2022-02-21T10:15:00Z;C;C
97200103385;97209;;2022-02-21T09:50:00Z;C;C
97200103393;97212;;2022-02-21T09:50:00Z;;C
97200103730;97214;;2022-02-21T09:20:00Z;C;C
97200103383;97209;;2022-02-21T09:20:00Z;C;C
97200103395;97209;;2022-02-21T09:10:00Z;C;C
97200103361;97229;;2022-02-17T12:40:00Z;C;C
97200103363;97219;;2022-02-17T10:50:00Z;C;C
97200103381;97213;;2022-02-17T09:20:00Z;C;C
97200103360;97209;;2022-02-16T10:10:00Z;C;C
97200103364;97206;;2022-02-16T09:50:00Z;C;C
97200103353;97209;;2022-02-16T09:25:00Z;C;C
97200103382;97229;;2022-02-15T13:07:00Z;C;C
97200103847;97221;;2022-02-15T12:30:00Z;C;C
97200103357;97229;;2022-02-15T12:25:00Z;C;C
97200103356;97212;;2022-02-15T11:00:00Z;C;C
97200103355;97218;;2022-02-15T10:55:00Z;C;C
97200103527;97218;;2022-02-15T10:42:00Z;C;C
97200103366;97212;;2022-02-15T10:20:00Z;;C
97200103358;97218;;2022-02-15T10:19:00Z;C;C
97200103386;97212;;2022-02-15T09:55:00Z;C;N
97200103352;97226;;2022-02-15T09:25:00Z;C;C
97200103367;97222;;2022-02-14T13:00:00Z;;C
97200103487;97224;;2022-02-14T10:55:00Z;C;C
97200103687;97228;;2022-02-14T10:30:00Z;C;C
97200103354;97206;;2022-02-14T10:20:00Z;C;C
97200103359;97224;;2022-02-14T09:40:00Z;C;C
97200103309;97208;;2022-02-10T11:50:00Z;C;C
97200103319;97212;;2022-02-10T11:50:00Z;C;C
97200103313;97209;;2022-02-10T11:30:00Z;C;C
97200103320;97212;;2022-02-10T11:15:00Z;C;C
97200103310;97233;;2022-02-10T11:15:00Z;C;C
97200103314;97209;;2022-02-10T11:00:00Z;C;C
97200103322;97212;;2022-02-10T10:35:00Z;;C
97200103331;97229;;2022-02-10T10:25:00Z;C;C
97200103315;97213;;2022-02-10T08:55:00Z;C;C
97200103318;97214;;2022-02-09T12:15:00Z;C;C
97200103311;97228;;2022-02-09T11:30:00Z;C;C
97200103317;97222;;2022-02-09T10:40:00Z;C;C
97200103316;97222;;2022-02-09T10:00:00Z;C;C
97200103397;97213;;2022-02-08T12:00:00Z;C;C
97200103325;97210;;2022-02-03T11:35:00Z;C;C
97200103324;97210;;2022-02-03T11:12:00Z;C;C
97200103326;97213;;2022-02-03T09:36:00Z;C;C
97200103401;97229;;2022-02-02T10:45:00Z;C;C
97200103323;97232;;2022-02-02T10:35:00Z;C;C
97200103263;97213;;2022-02-01T12:10:00Z;C;C
97200103403;97214;;2022-02-01T12:00:00Z;C;C
97200103259;97220;;2022-02-01T11:30:00Z;C;C
97200103307;97211;;2022-02-01T11:30:00Z;C;C
97200103264;97212;;2022-02-01T10:45:00Z;C;C
97200103483;97217;;2022-02-01T10:35:00Z;C;C
97200103266;97209;;2022-02-01T10:35:00Z;C;C
97200103402;97214;;2022-02-01T10:30:00Z;C;C
97200103261;97212;;2022-02-01T10:16:00Z;;C
97200103404;97224;;2022-02-01T10:15:00Z;C;C
97200103265;97228;;2022-02-01T10:00:00Z;C;C
97200103267;97209;;2022-02-01T09:55:00Z;C;C
97200103260;97222;;2022-02-01T09:05:00Z;C;C
97200103268;97209;;2022-02-01T09:05:00Z;C;C
97200103236;97229;;2022-01-27T09:38:00Z;C;C
97200103222;97202;;2022-01-26T09:30:00Z;C;C
97200103221;97213;;2022-01-26T09:15:00Z;C;C
97200103232;97224;;2022-01-25T12:45:00Z;C;C
97200103228;97212;;2022-01-25T12:15:00Z;C;C
97200103234;97234;;2022-01-25T12:00:00Z;C;C
97200103238;97234;;2022-01-25T11:40:00Z;C;C
97200103231;97222;;2022-01-25T10:45:00Z;C;C
97200103226;97212;;2022-01-25T10:00:00Z;;C
97200103230;97224;;2022-01-25T09:55:00Z;C;C
97200103235;97225;;2022-01-25T09:45:00Z;C;C
97200103227;97212;;2022-01-25T09:30:00Z;C;C
97200103233;97226;;2022-01-25T09:25:00Z;C;C
97200103209;97228;;2022-01-24T13:05:00Z;C;C
97200103482;97201;;2022-01-24T12:15:00Z;C;C
97200103484;97213;;2022-01-24T11:50:00Z;C;C
97200103223;97230;;2022-01-24T11:30:00Z;C;C
97200103211;97209;;2022-01-24T11:20:00Z;C;C
97200103210;97222;;2022-01-24T10:25:00Z;C;C
97200103225;97209;;2022-01-24T10:15:00Z;C;C
97200103237;97209;;2022-01-24T09:45:00Z;C;C
97200103224;97213;;2022-01-24T09:10:00Z;C;C
97200103181;97213;;2022-01-20T10:40:00Z;C;C
97200103212;97209;;2022-01-20T09:35:00Z;C;C
97200103190;97218;;2022-01-19T12:35:00Z;C;C
97200103184;97218;;2022-01-19T12:10:00Z;C;C
97200103179;97217;;2022-01-19T11:30:00Z;C;C
97200103189;97233;;2022-01-19T11:20:00Z;C;C
97200103329;97203;;2022-01-18T12:30:00Z;C;C
97200103183;97222;;2022-01-18T12:20:00Z;C;C
97200103182;97212;;2022-01-18T11:30:00Z;C;C
97200103194;97224;;2022-01-18T10:45:00Z;C;C
97200103193;97214;;2022-01-18T10:00:00Z;C;C
97200103180;97214;;2022-01-17T13:20:00Z;C;C
97200103191;97228;;2022-01-17T12:15:00Z;C;C
97200103192;97228;;2022-01-17T11:35:00Z;C;C
97200103526;97223;;2022-01-17T11:15:00Z;C;C
97200103154;97209;;2022-01-13T10:30:00Z;C;C
97200103203;97224;;2022-01-13T10:00:00Z;C;C
97200103150;97220;;2022-01-12T12:50:00Z;C;C
97200103153;97226;;2022-01-12T11:00:00Z;C;C
97200103149;97232;;2022-01-12T10:15:00Z;C;C
97200103151;97209;;2022-01-12T09:30:00Z;C;C
97200103152;97217;;2022-01-12T08:55:00Z;C;C
97200103201;97225;;2022-01-11T12:41:00Z;C;C
97200103202;97225;;2022-01-11T12:11:00Z;C;C
97200103142;97234;;2022-01-11T10:10:00Z;C;C
97200103144;97228;;2022-01-11T10:00:00Z;C;C
97200103145;97229;;2022-01-11T09:35:00Z;C;C
97200103137;97207;;2022-01-11T09:10:00Z;C;C
97200103143;97213;;2022-01-11T08:50:00Z;C;C
97200103365;97230;;2022-01-10T12:15:00Z;C;C
97200103134;97211;;2022-01-10T12:05:00Z;C;C
97200103139;97222;;2022-01-10T11:14:00Z;C;C
97200103132;97212;;2022-01-10T11:04:00Z;C;C
97200103133;97212;;2022-01-10T10:30:00Z;;C
97200103135;97201;;2022-01-10T10:20:00Z;C;C
97200103136;97222;;2022-01-10T09:15:00Z;;C
97200103140;97210;;2022-01-06T10:45:00Z;C;C
97200103141;97213;;2022-01-06T10:15:00Z;C;C
97200103146;97213;;2022-01-06T09:50:00Z;C;C
97200103119;97212;;2022-01-05T13:10:00Z;;C
97200103120;97212;;2022-01-05T11:55:00Z;C;C
97200103198;97203;;2022-01-05T11:30:00Z;C;C
97200103117;97215;;2022-01-05T11:05:00Z;C;C
97200103138;97224;;2022-01-05T11:00:00Z;C;C
97200103118;97224;;2022-01-05T10:20:00Z;C;C
97200103417;97214;;2022-01-05T10:04:00Z;C;C
97200103116;97222;;2022-01-05T09:25:00Z;C;C
97200103094;97217;;2022-01-04T13:10:00Z;C;C
97200103096;97228;;2022-01-04T13:05:00Z;C;C
97200103229;97214;;2022-01-04T11:50:00Z;C;C
97200103121;97229;;2022-01-04T11:30:00Z;C;C
97200103098;97209;;2022-01-04T11:13:00Z;C;C
97200103123;97209;;2022-01-04T11:00:00Z;C;C
97200103197;97231;;2022-01-04T10:54:00Z;C;C
97200103095;97228;;2022-01-04T10:40:00Z;C;C
97200103199;97209;;2022-01-04T10:30:00Z;C;C
97200103122;97209;;2022-01-04T10:15:00Z;C;C
97200103097;97221;;2022-01-04T09:45:00Z;C;C
